id_clave_prod_serv,clave_prod_serv,cve_segmento,cve_familia,cve_clase,cve_mercancia,descripcion
47115,"55121717","55","12","17","17","Placas de identificación de máquinas"
47116,"55121718","55","12","17","18","Señales informativas"
47117,"55121719","55","12","17","19","Componentes de señalización"
47118,"55121720","55","12","17","20","Emblemas"
47119,"55121721","55","12","17","21","Caracteres de señalización"
47120,"55121725","55","12","17","25","Kits de señalización"
47121,"55121726","55","12","17","26","Paneles de identificación"
47122,"55121728","55","12","17","28","Cubiertas de señales"
47123,"55121729","55","12","17","29","Indicadores"
47124,"55121730","55","12","17","30","Señales de accidente"
47125,"55121731","55","12","17","31","Marcadores de identificación"
47126,"55121732","55","12","17","32","Divisores de tamaño"
47127,"55121733","55","12","17","33","Señales en blanco"
47128,"55121734","55","12","17","34","Láminas de material para señales"
47129,"55121735","55","12","17","35","Señales temporales"
47130,"55121800","55","12","18","00","Documentos de identificación"
47131,"55121801","55","12","18","01","Discos de impuestos de vehículos"
47132,"55121802","55","12","18","02","Tarjetas o bandas de identificación o productos similares"
47133,"55121803","55","12","18","03","Pasaportes"
47134,"55121804","55","12","18","04","Gafetes o porta gafetes"
47135,"55121806","55","12","18","06","Kits de bandas de identificación personal o accesorios"
47136,"55121807","55","12","18","07","Porta productos de identificación o accesorios"
47137,"55121808","55","12","18","08","Clip para gafete"
47138,"55121900","55","12","19","00","Señalizaciones"
47139,"55121901","55","12","19","01","Columnas de publicidad"
47140,"55121902","55","12","19","02","Stands o puestos"
47141,"55121903","55","12","19","03","Señales de mensajes portátiles"
47142,"55121904","55","12","19","04","Carteleras"
47143,"55121905","55","12","19","05","Astas o partes o accesorios"
47144,"55121906","55","12","19","06","Stands para banderas"
47145,"55121907","55","12","19","07","Tableros de avisos"
47146,"55121908","55","12","19","08","Soportes o stands para señales"
47147,"56101500","56","10","15","00","Muebles"
47148,"56101501","56","10","15","01","Stands"
47149,"56101502","56","10","15","02","Sofás"
47150,"56101503","56","10","15","03","Armarios para abrigos"
47151,"56101504","56","10","15","04","Asientos"
47152,"56101505","56","10","15","05","Centros de entretenimiento"
47153,"56101506","56","10","15","06","Futones"
47154,"56101507","56","10","15","07","Bibliotecas"
47155,"56101508","56","10","15","08","Colchones o sets para dormir"
47156,"56101509","56","10","15","09","Vestidores o armarios"
47157,"56101510","56","10","15","10","Divisiones"
47158,"56101513","56","10","15","13","Cunas o accesorios"
47159,"56101514","56","10","15","14","Taburetes"
47160,"56101515","56","10","15","15","Camas"
47161,"56101516","56","10","15","16","Cómodas"
47162,"56101518","56","10","15","18","Estanterías de pared"
47163,"56101519","56","10","15","19","Mesas"
47164,"56101520","56","10","15","20","Casilleros (“lockers”)"
47165,"56101521","56","10","15","21","Cabeceras o pies de cama"
47166,"56101522","56","10","15","22","Sillas de brazos"
47167,"56101523","56","10","15","23","Paragüeros o soportes para paraguas"
47168,"56101524","56","10","15","24","Mesas de plancha"
47169,"56101525","56","10","15","25","Forros para mesas de plancha"
47170,"56101526","56","10","15","26","Bar refrigerador"
47171,"56101527","56","10","15","27","Secadores de linos tipo hogar"
47172,"56101528","56","10","15","28","Plantas artificiales"
47173,"56101529","56","10","15","29","Revisteros"
47174,"56101530","56","10","15","30","Gabinetes de almacenamiento"
47175,"56101531","56","10","15","31","Zapateras"
47176,"56101532","56","10","15","32","Set de muebles"
47177,"56101533","56","10","15","33","Descansa brazos"
47178,"56101535","56","10","15","35","Mesas de ruedas"
47179,"56101536","56","10","15","36","Trípodes para instrumentos"
47180,"56101537","56","10","15","37","Tocadores"
47181,"56101538","56","10","15","38","Mesas o bufetes para el comedor"
47182,"56101539","56","10","15","39","Armazones o partes o accesorios para camas"
47183,"56101540","56","10","15","40","Solterones"
47184,"56101541","56","10","15","41","Ventiladores de colchones"
47185,"56101542","56","10","15","42","Asientos plegables"
47186,"56101543","56","10","15","43","Mesa de comedor"
47187,"56101544","56","10","15","44","Espejos"
47188,"56101545","56","10","15","45","Espejos decorativos"
47189,"56101600","56","10","16","00","Muebles para el exterior"
47190,"56101601","56","10","16","01","Paraguas para jardín"
47191,"56101602","56","10","16","02","Sillas para jardín"
47192,"56101603","56","10","16","03","Mesas para jardín o mesas para picnic"
47193,"56101604","56","10","16","04","Columpios para jardín"
47194,"56101605","56","10","16","05","Bancos para jardín"
47195,"56101606","56","10","16","06","Materas"
47196,"56101607","56","10","16","07","Secadora de ropa para exteriores"
47197,"56101608","56","10","16","08","Estantes para bicicletas"
47198,"56101609","56","10","16","09","Macetas de arcilla"
47199,"56101610","56","10","16","10","Soportes para macetas"
47200,"56101700","56","10","17","00","Muebles de oficina"
47201,"56101701","56","10","17","01","Cajoneras o estanterías"
47202,"56101702","56","10","17","02","Gabinetes de archivo o accesorios"
47203,"56101703","56","10","17","03","Escritorios"
47204,"56101704","56","10","17","04","Bases para mesas"
47205,"56101705","56","10","17","05","Vitrinas"
47206,"56101706","56","10","17","06","Mesas de conferencia"
47207,"56101707","56","10","17","07","Mesas de dibujo"
47208,"56101708","56","10","17","08","Archivadores móviles"
47209,"56101710","56","10","17","10","Carritos o soportes para proyectores"
47210,"56101711","56","10","17","11","Conectores de muebles modulares"
47211,"56101712","56","10","17","12","Pedestales"
47212,"56101713","56","10","17","13","Puestos (mesas) laterales de escritorios"
47213,"56101714","56","10","17","14","Estantes para carpetas de información"
47214,"56101715","56","10","17","15","Organizadores o clasificadores de correspondencia"
47215,"56101716","56","10","17","16","Gavetas organizadoras para el escritorio"
47216,"56101717","56","10","17","17","Eleva mesas"
47217,"56101718","56","10","17","18","Estantes para periódicos"
47218,"56101719","56","10","17","19","Mesas auxiliares"
47219,"56101800","56","10","18","00","Accesorios y muebles de bebé y niño"
47220,"56101803","56","10","18","03","Coches de bebé"
47221,"56101804","56","10","18","04","Cunas o corrales o accesorios"
47222,"56101805","56","10","18","05","Asientos de bebé para el carro"
47223,"56101806","56","10","18","06","Asientos de comer (para bebés) o accesorios"
47224,"56101807","56","10","18","07","Asientos rebotadores para bebés"
47225,"56101808","56","10","18","08","Columpios o rebotadores o accesorios"
47226,"56101809","56","10","18","09","Micas o bacinillas"
47227,"56101810","56","10","18","10","Bañeras o tinas para bebés"
47228,"56101811","56","10","18","11","Cunas"
47229,"56101812","56","10","18","12","Mesas para cambiar al bebé o accesorios"
47230,"56101813","56","10","18","13","Asientos para el baño para bebés"
47231,"56101900","56","10","19","00","Piezas de mobiliario y accesorios"
47232,"56101901","56","10","19","01","Tapas de muebles o superficies de trabajo"
47233,"56101902","56","10","19","02","Discos movibles para muebles"
47234,"56101903","56","10","19","03","Protectores o almohadillas o copas para las patas de los muebles"
47235,"56101904","56","10","19","04","Bases o patas o extensiones de patas para muebles"
47236,"56101905","56","10","19","05","Ensamblajes o secciones de paneles"
47237,"56101906","56","10","19","06","Tablas de extensión para mesas"
47238,"56101907","56","10","19","07","Fundas para muebles"
47239,"56111500","56","11","15","00","Sitios de trabajo y paquetes para la oficina"
47240,"56111501","56","11","15","01","Paquetes de muebles de recepción para oficinas"
47241,"56111502","56","11","15","02","Paquetes de muebles para ejecutivos no modulares"
47242,"56111503","56","11","15","03","Paquetes de muebles para ejecutivos modulares"
47243,"56111504","56","11","15","04","Paquetes de muebles de gerencia no modulares"
47244,"56111505","56","11","15","05","Paquetes de muebles de gerencia modulares"
47245,"56111506","56","11","15","06","Paquetes de muebles para personal no modulares"
47246,"56111507","56","11","15","07","Paquetes de muebles para personal modulares"
47247,"56111508","56","11","15","08","Paquetes de muebles para técnicos no modulares"
47248,"56111509","56","11","15","09","Paquetes de muebles para técnicos modulares"
47249,"56111510","56","11","15","10","Paquetes de muebles secretariales no modulares"
47250,"56111511","56","11","15","11","Paquetes de muebles secretariales modulares"
47251,"56111512","56","11","15","12","Paquetes de muebles para recepción no modulares"
47252,"56111513","56","11","15","13","Paquetes de muebles de salas de juntas no modulares"
47253,"56111514","56","11","15","14","Paquetes de muebles de mostrador modulares"
47254,"56111600","56","11","16","00","Sistemas de paneles"
47255,"56111601","56","11","16","01","Biombos (mamparas) para sistemas de paneles"
47256,"56111602","56","11","16","02","Almacenamiento para sistemas de paneles"
47257,"56111603","56","11","16","03","Organizadores para sistemas de paneles"
47258,"56111604","56","11","16","04","Superficies de trabajo para sistemas de paneles"
47259,"56111605","56","11","16","05","Iluminación o electricidad o componentes de información para sistemas de paneles"
47260,"56111606","56","11","16","06","Partes o accesorios para sistemas de paneles"
47261,"56111700","56","11","17","00","Casegood y sistemas no modulares"
47262,"56111701","56","11","17","01","Escritorios no modulares"
47263,"56111702","56","11","17","02","Cajoneras o estanterías no modulares"
47264,"56111703","56","11","17","03","Almacenamiento no modular"
47265,"56111704","56","11","17","04","Organizadores no modular"
47266,"56111705","56","11","17","05","Iluminación o electricidad o componentes de información no modulares"
47267,"56111706","56","11","17","06","Partes o accesorios no modulares"
47268,"56111707","56","11","17","07","Repisas no modulares"
47269,"56111800","56","11","18","00","Muebles independientes"
47270,"56111801","56","11","18","01","Iluminación o electricidad o componentes de información de pie"
47271,"56111802","56","11","18","02","Mesas individuales (sin apoyo)"
47272,"56111803","56","11","18","03","Almacenamiento individual (sin apoyo)"
47273,"56111804","56","11","18","04","Organizadores individual (sin apoyo)"
47274,"56111805","56","11","18","05","Partes o accesorios individuales (sin apoyo)"
47275,"56111806","56","11","18","06","Silla giratoria para peluquería"
47276,"56111900","56","11","19","00","Muebles industriales"
47277,"56111901","56","11","19","01","Iluminación o electricidad o componentes de información industriales"
47278,"56111902","56","11","19","02","Superficies de trabajo industriales"
47279,"56111903","56","11","19","03","Unidades de almacenamiento industriales"
47280,"56111904","56","11","19","04","Organizadores industriales"
47281,"56111905","56","11","19","05","Partes o accesorios industriales"
47282,"56111906","56","11","19","06","Gabinetes o cajones o estantes industriales"
47283,"56111907","56","11","19","07","Carritos de herramientas industriales"
47284,"56112000","56","11","20","00","Muebles de apoyo de la computadora"
47285,"56112001","56","11","20","01","Iluminación o electricidad o componentes de información de soporte para computadores"
47286,"56112002","56","11","20","02","Superficies de trabajo de soporte para computadores"
47287,"56112003","56","11","20","03","Accesorios de almacenamiento de soporte para computadores"
47288,"56112004","56","11","20","04","Organizadores de soporte para computadores"
47289,"56112005","56","11","20","05","Partes o accesorios de soporte para computadores"
47290,"56112100","56","11","21","00","Asientos"
47291,"56112101","56","11","21","01","Silletería para auditorios o estadios o uso especiales"
47292,"56112102","56","11","21","02","Sillas para grupos de trabajo"
47293,"56112103","56","11","21","03","Sillas para visitantes"
47294,"56112104","56","11","21","04","Sillas para ejecutivos"
47295,"56112105","56","11","21","05","Sillas para descansar"
47296,"56112106","56","11","21","06","Sillas altas (taburetes)"
47297,"56112107","56","11","21","07","Partes o accesorios para sillas"
47298,"56112108","56","11","21","08","Combinación de asiento con escritorio"
47299,"56112109","56","11","21","09","Bancos"
